trial,stimulus,rating,participant
30,26,0,10
31,15,1,10
32,2,0,10
33,5,0,10
34,17,0,10
35,8,0,10
36,11,0,10
37,12,0,10
38,21,0,10
39,19,6,10
40,23,6,10
41,1,0,10
42,30,6,10
43,3,0,10
44,25,0,10
45,20,6,10
46,24,2,10
47,14,1,10
48,9,6,10
49,7,2,10
50,27,6,10
51,13,0,10
52,4,2,10
53,29,6,10
54,16,0,10
55,10,6,10
56,26,0,10
57,18,0,10
58,22,0,10
59,6,2,10
60,28,5,10
61,5,0,10
62,13,0,10
63,28,0,10
64,25,0,10
65,2,2,10
66,12,0,10
67,16,0,10
68,8,5,10
69,29,5,10
70,26,0,10
71,23,2,10
72,18,5,10
73,24,2,10
74,21,2,10
75,9,0,10
76,11,1,10
77,30,6,10
78,4,1,10
79,17,0,10
80,1,1,10
81,10,6,10
82,19,5,10
83,22,2,10
84,6,2,10
85,14,0,10
86,27,0,10
87,3,1,10
88,7,2,10
89,20,6,10
90,15,2,10
<end data>,,,
<start header>,,,
Wed Sep 16 14:22:00 1998,,,
RT identification,,,
shkas.ssf,,,
1 30,,,
1 1,,,
90,,,
none,,,
2,,,
button,,,
1 2 3 4 5 6,,,
10,,,
<end header>,,,
<start data>,,,
1,23,2,10
2,3,2,10
3,4,2,10
4,12,1,10
5,15,2,10
6,19,5,10
7,2,1,10
8,11,1,10
9,21,1,10
10,5,0,10
11,17,0,10
12,27,0,10
13,18,0,10
14,30,6,10
15,24,0,10
16,16,0,10
17,14,1,10
18,28,0,10
19,8,0,10
20,9,5,10
21,20,0,10
22,1,2,10
23,26,0,10
24,13,1,10
25,22,1,10
26,25,1,10
27,6,0,10
28,10,6,10
29,29,2,10
30,7,5,10
31,13,2,10
32,12,2,10
33,16,1,10
34,17,1,10
35,14,1,10
36,25,1,10
37,27,1,10
38,21,1,10
39,4,2,10
40,3,1,10
41,26,1,10
42,10,6,10
43,2,1,10
44,22,1,10
45,29,0,10
46,20,6,10
47,9,5,10
48,28,5,10
49,7,0,10
50,5,2,10
51,24,0,10
52,11,3,10
53,23,2,10
54,1,0,10
55,19,5,10
56,30,5,10
57,6,2,10
58,15,1,10
59,18,0,10
60,8,5,10
61,15,2,10
62,3,0,10
63,5,2,10
64,20,6,10
65,6,0,10
66,23,2,10
67,4,1,10
68,13,2,10
69,22,1,10
70,19,6,10
71,14,4,10
72,26,2,10
73,9,5,10
74,12,0,10
75,25,1,10
76,24,2,10
77,10,5,10
78,18,2,10
79,11,1,10
80,27,1,10
81,28,1,10
82,21,1,10
83,8,0,10
84,17,0,10
85,1,1,10
86,7,2,10
87,29,5,10
88,2,1,10
89,30,6,10
90,16,0,10
<end data>,,,
<start header>,,,
Wed Sep 16 14:26:39 1998,,,
RT identification,,,
shkas.ssf,,,
1 30,,,
1 1,,,
90,,,
none,,,
2,,,
button,,,
1 2 3 4 5 6,,,
10,,,
<end header>,,,
<start data>,,,
1,15,1,10
2,22,1,10
3,30,6,10
4,16,1,10
5,1,1,10
6,9,6,10
7,17,2,10
8,25,1,10
9,6,2,10
10,19,0,10
11,13,1,10
12,29,6,10
13,3,0,10
14,12,1,10
15,26,2,10
16,20,6,10
17,5,0,10
18,7,0,10
19,18,0,10
20,14,2,10
21,27,0,10
22,11,2,10
23,4,2,10
24,2,1,10
25,23,1,10
26,21,1,10
27,28,5,10
28,10,5,10
29,24,0,10
30,8,6,10
31,5,2,10
32,3,1,10
33,19,0,10
34,21,2,10
35,14,2,10
36,12,1,10
37,7,2,10
38,18,6,10
39,4,1,10
40,1,1,10
41,29,6,10
42,16,5,10
43,10,6,10
44,2,1,10
45,9,0,10
46,27,2,10
47,26,2,10
48,13,2,10
49,20,6,10
50,15,0,10
51,25,0,10
52,6,0,10
53,30,6,10
54,23,2,10
55,11,1,10
56,17,1,10
57,22,1,10
58,24,0,10
59,28,6,10
60,8,2,10
61,23,2,10
62,24,1,10
63,21,1,10
64,4,2,10
65,16,0,10
66,26,2,10
67,25,2,10
68,14,2,10
69,13,0,10
70,29,6,10
71,19,5,10
72,27,0,10
73,28,0,10
74,5,1,10
75,20,6,10
76,2,1,10
77,22,0,10
78,8,1,10
79,15,0,10
80,1,1,10
81,10,6,10
82,30,0,10
83,7,2,10
84,11,0,10
85,9,6,10
86,18,0,10
87,3,2,10
88,17,5,10
89,6,0,10
90,12,1,10
<end data>,,,
<start header>,,,
Wed Sep 16 15:08:50 1998,,,
RT identification,,,
shkas.ssf,,,
1 30,,,
1 1,,,
60,,,
none,,,
1,,,
button,,,
1 2 3 4 5 6,,,
11,,,
<end header>,,,
<start data>,,,
1,29,6,practice
2,16,0,practice
3,1,2,practice
4,14,1,practice
5,7,0,practice
6,18,3,practice
7,6,2,practice
8,11,1,practice
9,20,6,practice
10,2,1,practice
11,25,1,practice
12,21,2,practice
13,5,1,practice
14,23,0,practice
15,30,6,practice
16,28,5,practice
17,4,1,practice
18,10,5,practice
19,17,0,practice
20,8,4,practice
21,9,5,practice
22,12,1,practice
23,3,0,practice
24,27,6,practice
25,24,5,practice
26,19,6,practice
27,22,2,practice
28,13,1,practice
29,15,0,practice
30,26,4,practice
31,16,4,practice
32,7,5,practice
33,10,6,practice
34,8,5,practice
35,30,6,practice
36,4,1,practice
37,19,6,practice
38,6,5,practice
39,27,4,practice
40,2,1,practice
41,5,2,practice
42,23,2,practice
43,25,1,practice
44,20,5,practice
45,22,1,practice
46,21,6,practice
47,13,1,practice
48,17,5,practice
49,24,5,practice
50,26,5,practice
51,11,1,practice
52,12,1,practice
53,14,1,practice
54,1,1,practice
55,18,5,practice
56,28,6,practice
57,9,6,practice
58,3,1,practice
59,29,6,practice
60,15,0,practice
<end data>,,,
<start header>,,,
Wed Sep 16 15:13:30 1998,,,
RT identification,,,
shkas.ssf,,,
1 30,,,
1 1,,,
90,,,
none,,,
2,,,
button,,,
1 2 3 4 5 6,,,
11,,,
<end header>,,,
<start data>,,,
1,13,0,11
2,23,2,11
3,25,1,11
4,3,1,11
5,27,5,11
6,20,6,11
7,1,1,11
8,5,5,11
9,26,5,11
10,12,2,11
11,4,0,11
12,9,0,11
13,2,1,11
14,28,6,11
15,29,5,11
16,22,1,11
17,30,6,11
18,15,1,11
19,24,1,11
20,7,2,11
21,17,5,11
22,18,0,11
23,11,1,11
24,8,0,11
25,10,6,11
26,21,1,11
27,6,0,11
28,14,1,11
29,16,0,11
30,19,6,11
31,12,1,11
32,11,0,11
33,9,6,11
34,28,6,11
35,1,1,11
36,21,0,11
37,30,6,11
38,6,0,11
39,4,2,11
40,26,2,11
41,20,6,11
42,22,1,11
43,16,1,11
44,5,2,11
45,7,5,11
46,2,1,11
47,14,0,11
48,13,1,11
49,17,0,11
50,27,0,11
51,18,0,11
52,3,2,11
53,8,5,11
54,25,1,11
55,29,6,11
56,19,6,11
57,23,0,11
58,24,1,11
59,15,1,11
60,10,6,11
61,9,6,11
62,17,6,11
63,22,1,11
64,26,6,11
65,2,1,11
66,28,6,11
67,18,6,11
68,27,6,11
69,10,6,11
70,7,2,11
71,24,0,11
72,15,1,11
73,13,1,11
74,1,1,11
75,12,2,11
76,8,2,11
77,14,0,11
78,4,1,11
79,25,0,11
80,30,6,11
81,6,0,11
82,21,0,11
83,23,5,11
84,3,0,11
85,11,0,11
86,16,5,11
87,5,0,11
88,20,6,11
89,29,0,11
90,19,6,11
<end data>,,,
<start header>,,,
Wed Sep 16 15:18:08 1998,,,
RT identification,,,
shkas.ssf,,,
1 30,,,
1 1,,,
90,,,
none,,,
2,,,
button,,,
1 2 3 4 5 6,,,
11,,,
<end header>,,,
<start data>,,,
1,30,6,11
2,15,1,11
3,2,1,11
4,22,1,11
5,10,6,11
6,16,1,11
7,13,1,11
8,14,1,11
9,26,2,11
10,19,6,11
11,4,1,11
12,18,5,11
13,27,6,11
14,12,1,11
15,20,6,11
16,25,5,11
17,8,5,11
18,29,6,11
19,6,1,11
20,21,1,11
21,5,1,11
22,1,1,11
23,9,6,11
24,17,0,11
25,28,5,11
26,11,2,11
27,24,1,11
28,3,1,11
29,7,1,11
30,23,1,11
31,29,5,11
32,12,1,11
33,26,1,11
34,4,1,11
35,7,0,11
36,30,6,11
37,21,1,11
38,1,5,11
39,5,5,11
40,11,1,11
41,20,6,11
42,24,1,11
43,8,0,11
44,15,2,11
45,2,1,11
46,27,6,11
47,6,0,11
48,23,0,11
49,14,0,11
50,16,1,11
51,19,6,11
52,3,0,11
53,17,2,11
54,10,6,11
55,28,0,11
56,25,2,11
57,13,1,11
58,9,5,11
59,18,6,11
60,22,1,11
61,8,6,11
62,13,1,11
63,9,5,11
64,15,2,11
65,25,1,11
66,23,1,11
67,3,1,11
68,2,1,11
69,11,0,11
70,4,0,11
71,27,0,11
72,16,0,11
73,17,2,11
74,7,0,11
75,5,1,11
76,24,1,11
77,21,1,11
78,28,5,11
79,6,2,11
80,20,5,11
81,26,0,11
82,19,0,11
83,14,2,11
84,10,6,11
85,18,6,11
86,30,6,11
87,29,5,11
88,1,1,11
89,22,1,11
90,12,1,11
<end data>,,,
<start header>,,,
Wed Sep 16 15:22:39 1998,,,
RT identification,,,
shkas.ssf,,,
1 30,,,
1 1,,,
90,,,
none,,,
2,,,
button,,,
1 2 3 4 5 6,,,
11,,,
<end header>,,,
<start data>,,,
1,7,5,11
2,20,6,11
3,12,1,11
4,10,6,11
5,23,1,11
6,26,2,11
7,1,1,11
8,8,1,11
9,24,1,11
10,6,1,11
11,27,2,11
12,13,1,11
13,14,1,11
14,21,1,11
15,16,1,11
16,19,5,11
17,17,0,11
18,30,5,11
19,18,4,11
20,4,2,11
21,28,4,11
22,9,5,11
23,15,2,11
24,29,5,11
25,25,1,11
26,22,1,11
27,11,1,11
28,3,1,11
29,2,1,11
30,5,1,11
31,8,0,11
32,23,1,11
33,14,1,11
34,18,0,11
35,17,1,11
36,2,1,11
37,30,5,11
38,11,0,11
39,10,6,11
40,19,6,11
41,29,6,11
42,27,0,11
43,1,1,11
44,22,1,11
45,20,6,11
46,5,1,11
47,26,1,11
48,16,2,11
49,7,1,11
50,9,0,11
51,15,1,11
52,28,5,11
53,6,1,11
54,21,1,11
55,24,1,11
56,13,1,11
57,4,1,11
58,3,1,11
59,12,1,11
60,25,2,11
61,2,1,11
62,16,1,11
63,18,1,11
64,5,1,11
65,1,2,11
66,15,1,11
67,13,1,11
68,11,1,11
69,26,2,11
70,19,6,11
71,29,6,11
72,21,0,11
73,12,1,11
74,28,6,11
75,10,6,11
76,7,5,11
77,4,1,11
78,20,6,11
79,6,1,11
80,22,1,11
81,8,5,11
82,24,1,11
83,9,5,11
84,17,0,11
85,27,2,11
86,30,5,11
87,14,2,11
88,25,1,11
89,23,1,11
90,3,1,11
<end data>,,,
<start header>,,,
Wed Sep 16 15:26:58 1998,,,
RT identification,,,
shkas.ssf,,,
1 30,,,
1 1,,,
90,,,
none,,,
2,,,
button,,,
1 2 3 4 5 6,,,
11,,,
<end header>,,,
<start data>,,,
1,15,2,11
2,6,1,11
3,24,1,11
4,5,1,11
5,7,1,11
6,17,0,11
7,22,1,11
8,30,6,11
9,12,1,11
10,13,1,11
11,19,5,11
12,14,1,11
13,18,0,11
14,8,5,11
15,11,1,11
16,25,1,11
17,16,1,11
18,28,6,11
19,9,5,11
20,20,6,11
21,4,0,11
22,26,1,11
23,27,1,11
24,10,6,11
25,23,1,11
26,1,0,11
27,2,1,11
28,29,6,11
29,21,1,11
30,3,1,11
31,29,6,11
32,6,2,11
33,15,1,11
34,27,5,11
35,14,1,11
36,1,1,11
37,9,5,11
38,22,1,11
39,5,1,11
40,3,1,11
41,21,1,11
42,24,1,11
43,8,5,11
44,23,1,11
45,18,0,11
46,16,2,11
47,11,1,11
48,28,2,11
49,17,1,11
50,20,5,11
51,2,1,11
52,19,2,11
53,26,0,11
54,10,0,11
55,25,1,11
56,30,5,11
57,13,1,11
58,4,1,11
59,12,1,11
60,7,2,11
61,6,1,11
62,5,1,11
63,9,6,11
64,17,5,11
65,12,1,11
66,15,1,11
67,21,2,11
68,2,1,11
69,3,1,11
70,24,2,11
71,7,1,11
72,14,1,11
73,19,6,11
74,28,6,11
75,20,6,11
76,26,0,11
77,13,1,11
78,18,6,11
79,8,1,11
80,25,1,11
81,4,1,11
82,10,6,11
83,23,1,11
84,16,2,11
85,22,1,11
86,29,1,11
87,11,0,11
88,1,1,11
89,27,5,11
90,30,6,11
<end data>,,,
<start header>,,,
Wed Sep 16 16:07:53 1998,,,
RT identification,,,
shkas.ssf,,,
1 30,,,
1 1,,,
60,,,
none,,,
1,,,
button,,,
1 2 3 4 5 6,,,
12,,,
<end header>,,,
<start data>,,,
1,17,1,practice
2,7,1,practice
3,8,2,practice
4,11,2,practice
5,26,0,practice
6,21,0,practice
7,1,1,practice
8,10,5,practice
9,25,2,practice
10,29,6,practice
11,4,2,practice
12,28,0,practice
13,2,4,practice
14,22,5,practice
15,20,5,practice
16,19,2,practice
17,24,2,practice
18,18,5,practice
19,13,1,practice
20,16,6,practice
21,5,1,practice
22,6,2,practice
23,3,1,practice
24,9,1,practice
25,23,1,practice
26,27,1,practice
27,12,1,practice
28,14,1,practice
29,15,1,practice
30,30,1,practice
31,28,1,practice
32,18,1,practice
33,4,1,practice
34,3,1,practice
35,9,1,practice
36,11,1,practice
37,12,1,practice
38,2,1,practice
39,23,1,practice
40,22,1,practice
41,1,1,practice
42,7,1,practice
43,13,1,practice
44,15,1,practice
45,17,1,practice
46,19,1,practice
47,16,1,practice
48,14,1,practice
49,29,6,practice
50,10,6,practice
51,5,1,practice
52,20,6,practice
53,26,1,practice
54,30,6,practice
55,25,5,practice
56,21,5,practice
57,6,1,practice
58,8,1,practice
59,24,1,practice
60,27,5,practice
<end data>,,,
<start header>,,,
Wed Sep 16 16:11:22 1998,,,
RT identification,,,
shkas.ssf,,,
1 30,,,
1 1,,,
90,,,
none,,,
2,,,
button,,,
1 2 3 4 5 6,,,
12,,,
<end header>,,,
<start data>,,,
1,15,1,12
2,2,1,12
3,13,1,12
4,25,1,12
5,12,1,12
6,26,5,12
7,8,1,12
8,19,5,12
9,27,6,12
10,10,6,12
11,22,1,12
12,16,1,12
13,23,1,12
14,1,6,12
15,18,6,12
16,21,1,12
17,5,1,12
18,4,1,12
19,17,1,12
20,11,0,12
21,9,6,12
22,14,1,12
23,20,6,12
24,6,3,12
25,7,2,12
26,3,1,12
27,24,4,12
28,29,5,12
29,28,5,12
30,30,6,12
31,25,2,12
32,24,1,12
33,3,1,12
34,27,1,12
35,13,1,12
36,22,1,12
37,26,1,12
38,1,6,12
39,29,6,12
40,14,1,12
41,5,1,12
42,9,1,12
43,23,1,12
44,6,4,12
45,7,3,12
46,28,6,12
47,18,6,12
48,2,1,12
49,16,1,12
50,8,6,12
51,21,6,12
52,4,1,12
53,30,6,12
54,20,6,12
55,19,6,12
56,17,1,12
57,15,1,12
58,12,1,12
59,11,1,12
60,10,6,12
61,10,6,12
62,22,1,12
63,3,1,12
64,9,6,12
65,27,6,12
66,13,1,12
67,15,1,12
68,28,6,12
69,25,1,12
70,23,3,12
71,12,2,12
72,6,1,12
73,19,5,12
74,8,5,12
75,14,1,12
76,17,1,12
77,30,6,12
78,11,1,12
79,1,1,12
80,7,6,12
81,21,1,12
82,24,6,12
83,26,6,12
84,2,1,12
85,20,6,12
86,4,1,12
87,16,1,12
88,18,6,12
89,5,4,12
90,29,6,12
<end data>,,,
<start header>,,,
Wed Sep 16 16:15:30 1998,,,
RT identification,,,
shkas.ssf,,,
1 30,,,
1 1,,,
90,,,
none,,,
2,,,
button,,,
1 2 3 4 5 6,,,
12,,,
<end header>,,,
<start data>,,,
1,21,1,12
2,9,6,12
3,20,6,12
4,18,3,12
5,3,1,12
6,13,1,12
7,14,5,12
8,10,6,12
9,22,1,12
10,28,2,12
11,17,1,12
12,4,1,12
13,2,3,12
14,25,5,12
15,1,1,12
16,30,6,12
17,6,1,12
18,26,1,12
19,27,3,12
20,23,1,12
21,24,4,12
22,8,1,12
23,16,2,12
24,7,5,12
25,11,4,12
26,5,2,12
27,19,4,12
28,29,6,12
29,15,6,12
30,12,1,12
31,3,1,12
32,17,1,12
33,13,1,12
34,6,1,12
35,18,6,12
36,16,4,12
37,11,3,12
38,25,0,12
39,19,3,12
40,15,2,12
41,30,6,12
42,10,6,12
43,20,6,12
44,5,1,12
45,22,1,12
46,23,2,12
47,8,6,12
48,1,1,12
49,4,5,12
50,21,5,12
51,29,6,12
52,7,1,12
53,26,6,12
54,24,1,12
55,12,3,12
56,14,3,12
57,28,4,12
58,2,2,12
59,9,1,12
60,27,5,12
61,24,5,12
62,5,1,12
63,11,1,12
64,13,1,12
65,4,1,12
66,9,6,12
67,28,5,12
68,23,5,12
69,20,5,12
70,19,6,12
71,10,6,12
72,25,6,12
73,21,1,12
74,22,1,12
75,17,6,12
76,7,6,12
77,6,1,12
78,3,1,12
79,16,1,12
80,14,2,12
81,18,2,12
82,8,2,12
83,29,5,12
84,30,6,12
85,1,1,12
86,26,6,12
87,12,1,12
88,27,6,12
89,15,1,12
90,2,1,12
<end data>,,,
<start header>,,,
Wed Sep 16 16:19:44 1998,,,
RT identification,,,
shkas.ssf,,,
1 30,,,
1 1,,,
90,,,
none,,,
2,,,
button,,,
1 2 3 4 5 6,,,
12,,,
<end header>,,,
<start data>,,,
1,30,6,12
2,26,1,12
3,23,1,12
4,4,1,12
5,18,4,12
6,10,6,12
7,20,6,12
8,8,1,12
9,16,1,12
10,19,2,12
11,22,1,12
12,17,1,12
13,24,1,12
14,29,6,12
15,11,1,12
16,7,1,12
17,27,5,12
18,1,1,12
19,25,6,12
20,14,1,12
21,6,1,12
22,21,6,12
23,2,1,12
24,13,6,12
25,15,1,12
26,9,5,12
27,5,0,12
28,28,6,12
29,3,1,12
30,12,1,12
31,17,2,12
32,23,5,12
33,13,1,12
34,30,6,12
35,24,1,12
36,14,1,12
37,11,1,12
38,29,6,12
39,20,5,12
40,22,2,12
41,16,2,12
42,27,6,12
43,2,1,12
44,6,1,12
45,10,1,12
46,4,1,12
47,7,6,12
48,1,1,12
49,21,6,12
50,28,5,12
51,9,0,12
52,25,6,12
53,8,4,12
54,18,1,12
55,26,2,12
56,19,2,12
57,5,5,12
58,3,1,12
59,15,2,12
60,12,1,12
61,7,1,12
62,8,5,12
63,18,1,12
64,24,1,12
65,25,1,12
66,15,1,12
67,10,6,12
68,21,1,12
69,5,6,12
70,14,2,12
71,17,2,12
72,30,6,12
73,29,6,12
74,27,6,12
75,23,1,12
76,16,1,12
77,12,1,12
78,20,6,12
79,19,1,12
80,28,6,12
81,3,1,12
82,2,1,12
83,13,1,12
84,6,6,12
85,1,1,12
86,4,1,12
87,26,5,12
88,22,5,12
89,11,1,12
90,9,1,12
<end data>,,,
<start header>,,,
Wed Sep 16 16:24:06 1998,,,
RT identification,,,
shkas.ssf,,,
1 30,,,
1 1,,,
90,,,
none,,,
2,,,
button,,,
1 2 3 4 5 6,,,
12,,,
<end header>,,,
<start data>,,,
1,14,1,12
2,2,1,12
3,5,2,12
4,1,1,12
5,29,6,12
6,9,6,12
7,16,6,12
8,4,1,12
9,28,6,12
10,30,6,12
11,23,1,12
12,20,6,12
13,24,2,12
14,25,2,12
15,27,1,12
16,6,3,12
17,26,3,12
18,11,2,12
19,12,2,12
20,19,6,12
21,10,6,12
22,13,1,12
23,21,1,12
24,8,6,12
25,15,6,12
26,17,1,12
27,7,0,12
28,22,6,12
29,18,6,12
30,3,1,12
31,10,1,12
32,23,1,12
33,9,6,12
34,20,6,12
35,5,2,12
36,21,5,12
37,27,5,12
38,19,5,12
39,14,1,12
40,12,1,12
41,16,6,12
42,17,6,12
43,26,1,12
44,11,6,12
45,3,1,12
46,4,6,12
47,6,6,12
48,30,6,12
49,22,1,12
50,13,1,12
51,24,1,12
52,2,1,12
53,7,1,12
54,28,6,12
55,8,6,12
56,15,1,12
57,1,1,12
58,18,6,12
59,29,6,12
60,25,3,12
61,20,6,12
62,12,2,12
63,17,5,12
64,26,4,12
65,4,3,12
66,23,1,12
67,6,5,12
68,2,1,12
69,22,1,12
70,15,1,12
71,19,6,12
72,29,6,12
73,16,6,12
74,30,6,12
75,18,6,12
76,13,1,12
77,8,3,12
78,25,1,12
79,9,6,12
80,28,5,12
81,14,1,12
82,10,6,12
83,7,1,12
84,5,1,12
85,24,3,12
86,27,2,12
87,21,1,12
88,3,1,12
89,1,1,12
90,11,1,12
<end data>,,,
<start header>,,,
Mon Sep 21 13:13:13 1998,,,
RT identification,,,
shkas.ssf,,,
1 30,,,
1 1,,,
60,,,
none,,,
1,,,
button,,,
1 2 3 4 5 6,,,
13,,,
<end header>,,,
<start data>,,,
1,11,1,practice
2,28,1,practice
3,25,1,practice
4,10,1,practice
5,3,1,practice
6,29,1,practice
7,27,1,practice
8,15,1,practice
9,7,1,practice
10,14,1,practice
11,19,0,practice
12,18,0,practice
13,24,0,practice
14,12,0,practice
15,21,0,practice
16,20,0,practice
17,23,0,practice
18,22,0,practice
19,4,0,practice
20,1,1,practice
21,5,1,practice
22,16,1,practice
23,17,1,practice
24,13,1,practice
25,6,1,practice
26,30,3,practice
27,9,2,practice
28,2,1,practice
29,8,1,practice
30,26,2,practice
31,4,1,practice
32,21,2,practice
33,14,2,practice
34,16,2,practice
35,8,2,practice
36,1,2,practice
37,26,2,practice
38,3,2,practice
39,22,2,practice
40,15,2,practice
41,5,2,practice
42,7,2,practice
43,11,2,practice
44,6,2,practice
45,19,2,practice
46,20,2,practice
47,9,2,practice
48,29,2,practice
49,2,2,practice
50,28,3,practice
51,30,5,practice
52,10,4,practice
53,27,3,practice
54,13,2,practice
55,25,2,practice
56,17,2,practice
57,18,3,practice
58,24,2,practice
59,12,2,practice
60,23,3,practice
<end data>,,,
<start header>,,,
Mon Sep 21 13:16:50 1998,,,
RT identification,,,
shkas.ssf,,,
1 30,,,
1 1,,,
90,,,
none,,,
2,,,
button,,,
1 2 3 4 5 6,,,
13,,,
<end header>,,,
<start data>,,,
1,4,0,13
2,22,2,13
3,26,1,13
4,7,1,13
5,13,2,13
6,9,2,13
7,15,1,13
8,25,1,13
9,30,0,13
10,1,2,13
11,18,2,13
12,5,2,13
13,14,2,13
14,3,2,13
15,17,2,13
16,21,2,13
17,27,3,13
18,8,2,13
19,16,2,13
20,6,2,13
21,19,2,13
22,28,3,13
23,10,3,13
24,24,3,13
25,23,3,13
26,2,2,13
27,12,2,13
28,20,4,13
29,29,5,13
30,11,2,13
31,21,3,13
32,9,5,13
33,15,3,13
34,4,3,13
35,25,3,13
36,19,5,13
37,28,5,13
38,7,4,13
39,30,5,13
40,23,3,13
41,22,3,13
42,16,3,13
43,14,3,13
44,1,3,13
45,27,4,13
46,8,4,13
47,29,5,13
48,10,5,13
49,11,3,13
50,5,3,13
51,26,3,13
52,24,3,13
53,20,4,13
54,18,3,13
55,2,3,13
56,3,3,13
57,12,3,13
58,17,3,13
59,13,3,13
60,6,3,13
61,21,4,13
62,10,5,13
63,7,3,13
64,14,4,13
65,26,3,13
66,25,2,13
67,27,5,13
68,29,6,13
69,22,3,13
70,11,3,13
71,3,3,13
72,20,6,13
73,12,2,13
74,23,3,13
75,1,3,13
76,2,3,13
77,24,2,13
78,8,5,13
79,16,5,13
80,18,5,13
81,9,5,13
82,4,3,13
83,17,3,13
84,6,0,13
85,5,3,13
86,28,5,13
87,19,5,13
88,13,5,13
89,15,3,13
90,30,6,13
<end data>,,,
<start header>,,,
Mon Sep 21 13:21:43 1998,,,
RT identification,,,
shkas.ssf,,,
1 30,,,
1 1,,,
90,,,
none,,,
2,,,
button,,,
1 2 3 4 5 6,,,
13,,,
<end header>,,,
<start data>,,,
1,14,1,13
2,29,5,13
3,17,3,13
4,7,5,13
5,18,6,13
6,26,4,13
7,15,3,13
8,9,4,13
9,16,4,13
10,19,5,13
11,24,3,13
12,30,4,13
13,22,3,13
14,3,3,13
15,12,3,13
16,20,4,13
17,13,3,13
18,1,2,13
19,28,5,13
20,5,2,13
21,10,5,13
22,4,2,13
23,23,2,13
24,2,3,13
25,25,0,13
26,6,3,13
27,27,5,13
28,11,3,13
29,8,3,13
30,21,3,13
31,29,4,13
32,9,3,13
33,22,3,13
34,5,3,13
35,27,4,13
36,23,4,13
37,16,5,13
38,4,4,13
39,30,5,13
40,10,3,13
41,1,2,13
42,19,5,13
43,20,5,13
44,21,2,13
45,7,2,13
46,26,2,13
47,13,2,13
48,11,4,13
49,15,0,13
50,24,3,13
51,6,0,13
52,25,2,13
53,8,2,13
54,12,2,13
55,18,2,13
56,28,5,13
57,17,4,13
58,14,5,13
59,2,2,13
60,3,3,13
61,4,3,13
62,18,4,13
63,9,4,13
64,24,3,13
65,27,4,13
66,26,3,13
67,1,3,13
68,19,0,13
69,2,3,13
70,6,3,13
71,29,4,13
72,11,3,13
73,28,4,13
74,22,3,13
75,10,2,13
76,8,4,13
77,16,5,13
78,20,5,13
79,12,3,13
80,15,3,13
81,3,3,13
82,17,4,13
83,5,3,13
84,23,3,13
85,21,3,13
86,25,3,13
87,7,3,13
88,13,3,13
89,30,4,13
90,14,3,13
<end data>,,,
<start header>,,,
Mon Sep 21 13:25:53 1998,,,
RT identification,,,
shkas.ssf,,,
1 30,,,
1 1,,,
90,,,
none,,,
2,,,
button,,,
1 2 3 4 5 6,,,
13,,,
<end header>,,,
<start data>,,,
1,7,2,13
2,10,4,13
3,13,2,13
4,1,2,13
5,17,2,13
6,12,2,13
7,14,2,13
8,9,4,13
9,21,4,13
10,28,5,13
11,20,5,13
12,11,3,13
13,16,3,13
14,24,3,13
15,6,3,13
16,8,5,13
17,29,6,13
18,18,5,13
19,26,3,13
20,5,2,13
21,4,2,13
22,30,4,13
23,25,4,13
24,22,2,13
25,3,2,13
26,27,4,13
27,23,3,13
28,15,3,13
29,2,3,13
30,19,4,13
31,24,4,13
32,3,3,13
33,23,3,13
34,18,4,13
35,6,3,13
36,14,3,13
37,25,3,13
38,26,3,13
39,7,3,13
40,21,3,13
41,2,2,13
42,20,5,13
43,30,6,13
44,16,2,13
45,29,4,13
46,15,2,13
47,5,2,13
48,10,5,13
49,4,2,13
50,13,3,13
51,27,5,13
52,8,6,13
53,12,2,13
54,11,0,13
55,1,1,13
56,28,6,13
57,9,6,13
58,17,6,13
59,19,6,13
60,22,2,13
61,19,5,13
62,3,2,13
63,2,2,13
64,13,2,13
65,21,2,13
66,24,2,13
67,15,1,13
68,7,6,13
69,25,5,13
70,16,2,13
71,9,5,13
72,27,5,13
73,12,2,13
74,4,2,13
75,10,5,13
76,14,5,13
77,17,5,13
78,22,2,13
79,11,2,13
80,8,5,13
81,26,4,13
82,6,2,13
83,23,2,13
84,20,4,13
85,1,2,13
86,30,4,13
87,5,2,13
88,28,4,13
89,18,2,13
90,29,2,13
<end data>,,,
<start header>,,,
Mon Sep 21 13:30:01 1998,,,
RT identification,,,
shkas.ssf,,,
1 30,,,
1 1,,,
90,,,
none,,,
2,,,
button,,,
1 2 3 4 5 6,,,
13,,,
<end header>,,,
<start data>,,,
1,8,2,13
2,22,3,13
3,27,2,13
4,29,4,13
5,11,2,13
6,17,2,13
7,16,2,13
8,30,4,13
9,4,2,13
10,24,3,13
11,21,2,13
12,3,2,13
13,18,2,13
14,26,2,13
15,25,2,13
16,12,2,13
17,15,2,13
18,1,2,13
19,6,2,13
20,9,4,13
21,10,4,13
22,19,4,13
23,20,4,13
24,23,2,13
25,5,2,13
26,13,2,13
27,2,1,13
28,14,4,13
29,7,2,13
30,28,4,13
31,14,4,13
32,10,5,13
33,4,2,13
34,28,4,13
35,8,4,13
36,19,4,13
37,27,4,13
38,29,4,13
39,22,3,13
40,9,4,13
41,6,3,13
42,25,4,13
43,7,3,13
44,18,4,13
45,12,2,13
46,26,3,13
47,2,2,13
